app_package,rating,votes,date,uid,unix_timestamp,app_category,word_count,review,classification,app_name
com.fungames.blockcraft,1,0,"October 6, 2021",hj3WKfwmkNjZxkR4,1633492800.0,Arcade,21,I hate it! Its Copy as Minecraft. This game have no zombie but Minecraft have zombie. DO NOT INSTALL THIS GAME!,0,Block Craft 3D：Building Game
com.ea.game.pegglex_row,1,0,"August 15, 2019",YvStKZuexT3vxsi0,1565841600.0,Casual,91,"Added my FB account to get complete a challenge, that system is straight out of 2009. Whatever, it's a free game. My FB account is an email I reserve exclusively for facebook, and a password I use nowhere else. I wake up this morning to a security notification that someone had tried to breach my main gmail account using credentials tied to my fb email. Hard to believe this would be a coincidence, I give my fb credentials to precisely no one, and have not connected any apps in many months.",1,Peggle Blast
app.bubu,1,0,"March 31, 2022",DQygGuPbWtMAilnT,1648699200.0,Dating,28,This app is highly suspect There is no option to log out or delete ur account after sign up trapping all your info and meta data upon removal.,1,"BUBU Dating: Meet, Match, Date"
com.kwalee.objecthide,4,0,"January 14, 2022",ik8pNztABb6r8TN0,1642136400.0,Casual,20,Nice but the problem is ad will come right and after 1 minute again and i am sick of these,0,Object Hunt
com.braindom2riddle,5,17,"October 29, 2020",s1yVB7DGuFzNU9wG,1603944000.0,Word,44,It's a very good thing to pass time. Also very mysterious! I like educational games at the end the man gives jokes nor something to understand . I like this game . I recommend to install this who likes to work their brains 😉!,0,Braindom 2: Brain Teaser Games
com.dubox.drive,1,0,"January 17, 2021",mOFk3wY3T3GjF2eS,1610859600.0,Tools,22,I have uploaded files and then i delete the app When i reinstall the app All backup were deleted Very baad app,0,Terabox: Cloud Storage Space
com.google.android.apps.photos,3,12,"March 9, 2022",LLiSANd6ckAIoq68,1646802000.0,Photography,20,App keeps asking for permissions every time I want to edit or move photos. I use a Galaxy Note 20.,1,Google Photos
com.expressvpn.vpn,5,82,"January 19, 2020",fiOokiVfuevLQW2p,1579410000.0,Tools,64,"Love the features. Great, easy to use. I have it on my android mobile device, Windows PC desktop, Windows PC laptop, Amazon Fitestick, and Chromebook. It will autoconnect and a killswitch is available. Money well spent as it is offered at a great price. If privacy is important to you, this is one of the vital pieces in taking control of our online footprint.",1,ExpressVPN: Fast & Private VPN
com.adidas.app,1,0,"January 5, 2022",yIKzOeZzPHFAiTn5,1641358800.0,Shopping,35,"It shouldn't take a rocket scientist to buy a pair of shoes, it's just to much, why do you need my drivers license number to buy a pair of yeezys No stars, sorry and whack",1,adidas
com.amadeus.cmt.client.android,3,3,"April 7, 2018",S9BuiS0KIrLhO5Vy,1523073600.0,Travel & Local,59,"Major privacy concern! Would be a great app, but lately it keeps rejecting most of the European airlines' PNRs and prompts to email the booking confirmation to them. Hower, these emails usually contain too many private data (price, payment methods, your address etc etc), that I don't know if people are forwarding it to them, but they really shouldn't.",1,CheckMyTrip
com.protectedtext.android,2,0,"September 26, 2019",BnamNVYssyb5EOVd,1569470400.0,Productivity,42,"All my information has disappeared, what the heck happend. Was there a breach. I have had this app for quite some time now, now all of a sudden my info is gone. How do I get that back. Where is the trust?",1,Safe Notes - Secure Ad-free notepad
com.ovuline.pregnancy,5,0,"March 12, 2021",RbMUSJo9x4RekVXl,1615525200.0,Medical,24,2nd baby but it's always great to be reminded or told for the first time of what your baby is doing in there 💗,0,Ovia Pregnancy Tracker: Baby Due Date Countdown
com.sand.airdroid,1,6,"May 9, 2019",EGZJViqzmBeQIYki,1557374400.0,Tools,26,"Literally cannot be used without giving it permission to make calls. This app used to be great, now it's awful. I'll have to find something else.",1,AirDroid: File & Remote Access
onxmaps.offroad,2,11,"August 31, 2019",ZgPdkX6tmoFoI5QS,1567224000.0,Maps & Navigation,51,The maps and features are great but it doesnt show any off road trails in the areas I like to go or any of the camp grounds so it's kind of useless for now because my onx hunt maps will show me the same thing I'm hoping they update it soon,0,onX Offroad 4X4 ATV Trail Maps
com.netgear.netgearup,1,0,"March 1, 2022",cZJlmxthO6J4oceM,1646110800.0,Productivity,45,"this is some BS netgear tells me I need app to connect to my router this does t even work. I think we are all getting tricked to give netgear, and who ever nighthawk is ,our info. I give this app one middle finger up.",1,NETGEAR Nighthawk – WiFi Router App
com.vettv,5,1,"March 3, 2019",gs9SALnU2wGv1Hah,1551589200.0,Entertainment,25,"love that you guys have your own app finally! ive been watching your shows since kill, die, laugh. I look forward to them every week.",0,VET Tv
game.rpg.action.cyber,1,0,"April 30, 2021",cqBo0KZ6XqfA1PSh,1619755200.0,Role Playing,25,Couldn't get thru character creation due to a graphics glitch that caused a big moving pink blob of pixels in the center of my screen.,0,Cyberika: Action Cyberpunk RPG
com.zitga.empire.warriors.td.tower.defense,3,0,"January 18, 2019",ffX75kZHTR3NCsJN,1547787600.0,Strategy,35,hey guys it does t work my runes right ( they don t give the stats to the my heroes like the supposed to give what s going on )?! what is going on ?!,0,Empire Warriors - Offline RPG
co.steezy.app,1,7,"January 3, 2022",AGxTHyeMxo5Ke0QC,1641186000.0,Education,33,"I'm thinking this might be a scam! It took my credit card information then the app just closed and whenever I try to open it, it takes me to a blank white screen?",1,STEEZY - Learn How To Dance
com.vectorunit.purple.googleplay,5,24,"February 24, 2022",RVG2iOZF5hiOmPnl,1645678800.0,Racing,26,Awesome game but Pls add more cars. And also make multiplayer free and without split screen. And especially add some cars from bb racing 2 too.,0,Beach Buggy Racing
com.eyougame.wsjs.en,1,0,"November 29, 2017",RqTRGzTJ1nNOPXTM,1511931600.0,Role Playing,26,I think it's no way near Ragnarok mobile.... Waste of data guys download Ragnarok mobile of you are looking for hardcore challenging and grinding type game,0,Musou Glory
com.statefarm.pocketagent,2,8,"September 19, 2020",ta1w4SHPh5oe5bJ2,1600488000.0,Finance,85,"I'm able to use app, no problem but... does app really want location, bluetooth & motion activity on at all times?! 24hrs? If any are off I constantly get notifications to turn on or app says won't work. Hope I'm wrong & will change rating, bit until then no thx. That's knowing if I walk to bathroom if wanted. I know app needs to know if I drive & doesn't want to be fooled but thats Super intrusive . Hope u don't sell habits data.",1,State Farm®
com.roblox.client,4,0,"March 31, 2022",gGC93tSitWNIk3fz,1648699200.0,Adventure,31,"Great game with alot of creativity but the hackers on the platform do get annoying and they never seem to get banned the same thing with scammers, but great game otherwise",1,Roblox
com.august.luna,1,1,"July 11, 2021",tBoniEyqssvhLm9U,1625976000.0,Lifestyle,42,"7/11/21 Update: the device keeps sending a low battery alert even though the battery gave been changed or tested and appear to be strong. 12/2/20 Update: Keeps disconnecting, August state firmware was updated but the app didn't update to the new firmware.",0,August Home
com.dunkinbrands.otgo,5,1,"January 16, 2022",S7vQORTilzqpImdL,1642309200.0,Food & Drink,46,This is a super easy app to use and I really like that you get rewards when you are using it as well. Always good to be able to order your food and beverage before you arrive at the store so it's just a pick up.,0,Dunkin’
com.nway.wweundisputed,3,0,"December 2, 2020",WyxZ6mtGJBe1Cd1s,1606885200.0,Action,21,This game is great.But you actually created this game just like you created the power rangers game.you should change the controls.,0,WWE Undefeated
com.symantec.mobilesecurity,5,1,"April 22, 2019",3NYPZ3MfZwkFqUAF,1555905600.0,Tools,73,"I'll have to admit Norton always is one step ahead of the phishers,virals, etc... .When it takes action, whether it's small or BIG. I continue to see results. Symantec so far hasn't disappointed me. Very secure, no ads, if there is I don't notice them. Simple to use. Thank you again Norton for providing a trustworthy app also thank you to the developers without you . . .no app. keep it up!!!5 stars!!!",1,Norton 360: Mobile Security
com.mihoyo.hoyolab,4,7,"April 9, 2022",sJrWKh96wpR0GQmh,1649476800.0,Social,28,"The ui is quiet amazing, But the ux isn't good. The daily web check in notification (genshin) always appears at night (make it appears at early morning please.",0,HoYoLAB
com.disney.wdpro.dlr,4,0,"February 27, 2019",viaaTy0f3yX6xt40,1551243600.0,Travel & Local,30,can be a little hard to navigate - just try different searches and you will probably find what you are looking for. helped us plan and enjoy the park 😁,0,Disneyland®
com.bushiroad.en.bangdreamgbp,2,0,"March 1, 2022",GLHd3GMNHOOQ3HSc,1646110800.0,Music,73,"The Game is GREAT but have Poor Account Security, I lost my account due to data transfer error, my transfer id and password doesn't worked. I reinstall the game, as default, it start from the beginning as new staff,I accidentally overwrite the new staff into my google play account, now all my pulls and achievement have gone. This really frustrate me ☹️, Please make all account, permanently register to your website or such.",1,BanG Dream! Girls Band Party!
jp.naver.linecamera.android,3,0,"October 25, 2019",cNhzooHbXdfHVzud,1571976000.0,Photography,40,Ok I just want to say that it is slow when it comes to installing but the percent is so fast can you fix this thing plsss because I want that app plsss who make this app just fix this,0,LINE Camera - Photo editor
com.halfbrick.dantheman,2,0,"November 13, 2018",Xm0jESzjd91BaBaT,1542085200.0,Arcade,27,It's great at the start but after a while the retro starts to get a bit boring but if u want a retro game here it is,0,Dan the Man: Action Platformer
com.google.socratic,1,1,"May 1, 2020",rd0aVqJcaZEBBrE9,1588305600.0,Education,33,"It only works once for me and after that i cant take pictures of the equations. It is extremely slow now and i hate it, if i could give 0 stars, i would.",0,Socratic by Google
com.orcacorp.wargame,5,3,"June 19, 2021",hInwf49yL24IbjFC,1624075200.0,Strategy,94,"I don't normally write a review. I'm enjoying this game so far and it's been fun connecting with my alliance. I'll be honest, I've spent more money then i thought i would playing this. Thats not to say its p2w but it does help. With the recent update giving more items and rss from just playing the game it's helped keep me glued to my phone. During the last KE (kill event) i lost a lot of troop power, 2.5 mil. Could we possibly try sending troops to the apothecary even when attacking? Nomoreroom.",0,"Warhammer 40,000: Lost Crusade"
com.adobe.reader,1,3,"November 21, 2021",S4bGExBUy8QYrY0a,1637470800.0,Productivity,55,"The latest auto update now demands ""manage"" access permission to all files on your phone not just read anymore. This allows it to edit and delete anything. It also means the app may start up without your knowledge. There is no reason why the reader should need this access. I deleted it from my phone.",1,Adobe Acrobat Reader: Edit PDF
com.quikr,1,1,"August 3, 2020",xUAKYYGy92LgqDj9,1596427200.0,Shopping,90,"Systematic Fraudsters!! PLEASE READ THIS BEFORE USING THIS APP. I did a transaction worth 26000. My account was verified and I paid through the quikr secure payment. Transaction occurred, I received the bank message but the seller did not receive the money. I made a complaint but they could not figure out any details, they kept asking for transaction id, which was no where to be found. Even after more than two weeks, I did not get back my money. So, where did the money go. Simple: I was frauded.",1,"Quikr – Search Jobs, Mobiles, Cars, Home Services"
com.jcp,1,6,"April 28, 2019",Ba8lRaPYrYlGi5fv,1556424000.0,Shopping,66,"Why is my location required to complete an order, or even to refresh my cart? Maybe i don't WANT to pick up at the store nearest my current location! Derp... If you want to track my ass than give me some free pants to cover it, or at least better coupons? It's fine otherwise, aside from being half useless without spamming ""sure, take ALL my info!""",1,JCPenney – Shopping & Deals
com.nickonline.android.nickapp,1,1,"March 19, 2021",GcCZGXELyz3YWtyZ,1616126400.0,Entertainment,38,I don't like it let us watch all episodes for free I dont even have an email or password for derct tv plz fix it and I will leave a better response and I want to change seasons,0,Nick
com.doximity.doximitydroid,2,2,"July 15, 2021",eiK2bORC2NRsg4Xq,1626321600.0,Medical,27,"I can no longer use doximity unless i grant access to my mirophone so my calls can be recorded. This was previously not a requirement, please fix.",1,Doximity - Medical Network
com.chase.sig.android,4,0,"March 18, 2022",LKDPkUhfCoU0fwcV,1647576000.0,Finance,21,So far Chase mobile has been the better banking app I have. It's simple and ease of use is really good.,0,Chase Mobile
com.key.android,5,0,"January 21, 2021",FDfHEkQ4zY6CovAr,1611205200.0,Finance,31,I had an issue at first then I called customer svc. I haven't had any issues for over 4 years with this app. Thank you Key Bank for an amazing app.,0,KeyBank - Online & Mobile Banking
com.namcobandaigames.spmoja010E,1,0,"January 16, 2021",KUIMjM7PEcTt2JLU,1610773200.0,Role Playing,38,"One of the first things you see is an ""optional"" data tracker agreement. The Reject All button does nothing, leaving you to either Accept All or Accept Selected without selecting anything. Not very encouraging about respecting your privacy.",1,ONE PIECE TREASURE CRUISE
com.battlecreek.nolimit2,3,0,"June 7, 2021",4DOB2fQ0MqWtfbQS,1623038400.0,Racing,23,Its a good game but carried on having to restart because I was getting stuck on the campaign they should lower the difficulty.,0,No Limit Drag Racing 2
com.easilydo.mail,1,0,"October 5, 2018",ECmfBdW4eZngJQpZ,1538712000.0,Productivity,20,"Insists on access to my contacts and after declining several times, it tried to get access via a different method.",1,Email - Lightning Fast & Secure Mail
com.mytona.seekersnotes.android,2,2,"June 30, 2021",lnJ8fF4SNtTevZ4I,1625025600.0,Adventure,55,"After the latest update, the game lags. And now, i don't know why suddenly it says that i have to join a guild to join the tournament. Where in fact, have been with the same guild since Raven Hills. Again, i can't play the tournament as it says that i have to join a guild..",0,Seekers Notes: Hidden Mystery
com.jardogs.fmhmobile,1,0,"September 15, 2020",NM1psyXkYRb7exn7,1600142400.0,Medical,41,"Waste of time - it has literally zero useful information or ""tools"" to manage anything on this app. All it has is my name and DOB, that is it. And considering it has an insecure connection/incorrect certificate??? Nope, not me: Uninstalled.",1,FollowMyHealth®
com.expressvpn.vpn,5,2,"March 3, 2022",eIK9AGsJvR27GOw6,1646283600.0,Tools,23,"Easy to set up and add to multiple devices. And I haven't been hacked or anything yet, so I assume it's working well!",1,ExpressVPN: Fast & Private VPN
com.gamegos.mobile.cafeland,1,7,"November 12, 2021",Ba8lRaPYrYlGi5fv,1636693200.0,Simulation,86,"Used to love this game. Been playing for a while and love my team and the facebook groups. However, these last two updates have completely ruined the game. They increased the price for EVERYTHING by double or more, and your stoves cook less while catering trucks require more. Magic sauce is now super hard to find so the tournaments are frustrating instead of fun. Many loyal players are ready to quit, thats all the FB groups are talking about. Entire teams have been quitting. So sad.",0,Cafeland - World Kitchen
video.like,5,92,"July 16, 2020",tZFg9Il0LRKgSMcM,1594872000.0,Social,78,This app is really fun. It’s good for socializing and doing what you like. You can do crafts videos and comedy. Also if you don’t like public you can make your account private. But the only thing I don’t like is that people can rate your videos and they can randomly say your inappropriate for no reason. But if you have a private account that doesn’t happen. This is a really fun app and I definitely recommend it.,1,Likee - Short Video Community
com.ixolit.ipvanish,1,2,"January 5, 2020",6wT9T5WS1fRjLY1u,1578200400.0,Tools,34,Bloody useless. I'm in Spain trying to get UK television. Every channel is rejecting every attempt to gain access from the 3 UK IP adresses used. Glad I signed up for only one month,0,IPVanish VPN: The Fastest VPN
com.shopify.arrive,1,2,"September 17, 2020",8vIa7DkdpqrfFIBM,1600315200.0,Shopping,63,"Uninstalled immediately. The app requests permission to view your emails. There is no purpose for this beyond unreasonable data collection. Avoid this app. Update: If you're going to hide it behind ""Sign in with Email"" the 1 star still stands. I don't even remember seeing that option? Why can't you decline the permission with the most visible options in your app? Dark pattern.",1,Shop: package & order tracker
com.bravo.slots.casino.android,5,28,"September 18, 2021",4iqZI7K099Zvnt9P,1631937600.0,Casino,27,I was thrilled to see Top Dollar! First game on your site and I haven't even checked what else is offered. It's my favorite of all time!!,0,Lucky Hit Classic Casino Slots
com.squareup.cash,2,0,"February 15, 2022",VaxdH2KpKLuynOuH,1644901200.0,Finance,22,I got hacked... so much for security. I had it since the beginning of 2020 and I have had to many problems.,1,Cash App
com.pz.life.android,2,0,"June 23, 2021",VwcJGNcDCTxb4tnB,1624420800.0,Role Playing,43,That's game is awesome I can give 5 stars but there are so many hackers one of them hacked me please fix it why is there so many hackers and I'm so rich in that game but all my work completely ended 😢😢,1,Highrise: Virtual Metaverse
co.thefabulous.app,2,1,"September 10, 2021",rwbFqjDvhlvFVUYm,1631246400.0,Health & Fitness,23,Email is required and I do not have email. I also fail to understand why an email is needed for a routine app.,1,Fabulous Daily Routine Planner
com.anovaculinary.android,3,0,"August 27, 2019",HAaCRBsuZ2SKcdg6,1566878400.0,Food & Drink,28,"Forces me to turn my location on in order to use my device model that doesn't have geolocation capabilities. Bluetooth I understand, but why location? Makes me suspicious.",1,Anova Culinary
com.mistplay.mistplay,2,8,"October 8, 2021",tVDQqiwvjSJHYQ5x,1633665600.0,Entertainment,86,Get rid of the picture verification please! There has got to be a more user friendly method of verification. There are plenty of secure methods to do two level verification that don't require pics difficult to appease the system. Now I have to wait probably a week for help from support and another week to actually get the gift card. Seniors will struggle even worse. UPDATE - the dev doesn't READ reviews. Emailed support days ago for help w/the pic. Didn't mention pic security concerns either.,1,MISTPLAY: Play to earn rewards
com.ludo.king,2,5,"April 23, 2020",6HHzwxVZQLeihZNS,1587614400.0,Board,67,"Game have loop holes, hackers are hacking this game app. I was completing a change and when previous play his turn and do something, after that my game hang and show no connection. I had restarted my phone but same issue after only the turn of previous player. He might be hacking because i had cut his tocken many time. Do correct your app for user experience.",1,Ludo King™
com.aspyr.swkotor,1,4,"December 25, 2021",uhnIpx6vmAXmwZ7d,1640408400.0,Role Playing,93,I just installed on my new ChromeBook. All works except the GooglePlay button on the main menu. I get A box telling mr Google blocked this app. Said something about the app wanted personal data that app should not ask for. White with red warning !. Guess I can not recover my game data now. Odd Google making a big deal over what apps get that Google collects suddenly. I just want the app to work 100% again. The warning box troubles me about whats going on as it never did it before.,1,Star Wars™: KOTOR
de.danoeh.antennapod,4,0,"April 28, 2019",0LvIKzf7id9bW8CH,1556424000.0,Music & Audio,23,Very good app with no adverts but please add dynamic range compression option so I don't keep having to manually adjust the volume,0,AntennaPod
com.alibaba.intl.android.apps.poseidon,1,1,"February 11, 2022",uDywU4rX55jzWfWl,1644555600.0,Shopping,64,"Installed on S9 and app caused black screen. Installed on new S21 Ultta and same issue. Could not power off nor restart, even with most of the 14 (crazy number) app's notifications turned off. Had to hard reboot the S21 to get it working again. This app had to enter to core processor to do this damage. Do not trust this China app! Hackware!",1,Alibaba.com
com.mtvn.tmntpp,1,10,"January 30, 2016",iLOa978GVL90x4NQ,1454130000.0,Action,20,This game is NOT worth it. Its really laggy and the performance is terrible. I want my 3 dollars back,0,TMNT Portal Power
com.totalwine.app.store,1,0,"December 27, 2020",AcThfX6TII6PW6px,1609045200.0,Food & Drink,29,"App tries to FORCE location. I just wanted to browse but not if app is going to force me to accept location. Love total wine , hate this app",1,Total Wine & More
com.gamepass,2,0,"June 13, 2021",I4LlvjPvBAEfbq0x,1623556800.0,Entertainment,35,I tried the cloud gaming with doom external and couldn't do nothing bc of its slow time frame and glitching out... plzzz fix prob Ps I couldn't find a report problem on the app itself..,0,Xbox Game Pass
jp.naver.linecamera.android,2,138,"June 16, 2020",fsDKWCfRkXqneioH,1592280000.0,Photography,37,Since the update now if you cut and paste something like a arm or a head it comes a black and white and you can't adjust so now it looks like I'll uninstalling not that they care.,0,LINE Camera - Photo editor
sk.phx.terrarium,1,0,"March 22, 2022",Fl8XbQiUiSeN2sC8,1647921600.0,Simulation,26,"So damn tired of seeing this advertised everywhere. I don't give a damn if this app helped us through the great depression, shut up about it.",0,Terrarium: Garden Idle
com.easytech.iron.android,1,6,"November 26, 2020",UwPp059JxTGItep0,1606366800.0,Strategy,20,Total ill balanced again?you don't get enough gold or reserves to win unless you PAY for it.what a let down,0,Glory of Generals 3 - WW2 SLG
com.happymeal.mcplay,1,1,"October 11, 2019",3Fho7Mye05Kny59C,1570766400.0,Puzzle,39,We never made it to the games. We got to the point where they asked permission to take videos and pictures. Why do you want to take videos and pictures of my (naked half the time) two year old?,1,Happy Meal App
com.upopa.hopelessheroes,2,0,"May 17, 2018",SknQaGmAcBdmrE1Y,1526529600.0,Role Playing,28,"I just don't under stand why do guys develop these games like hopeless heroes,like there are no lives for us so Wats the point in playing the game",0,Hopeless Heroes: Tap Attack
com.campmobile.snow,3,0,"September 22, 2018",O7PvNDrmJTFAq01v,1537588800.0,Photography,23,"I wanna use this app because i saw BT21 on it but for some reason, the BT21 stickers don't work for me 😢😩",0,SNOW
com.dropbox.android,5,5,"November 11, 2019",UP2hwy5InMMpSrQE,1573448400.0,Productivity,29,I can ensure that Dropbox is the most convenient and wonderful cloud app for you to use with insanely fast speed and easy-to-use interface as well as great functionality!,0,Dropbox: Cloud Storage Space
com.stack.ball.destroy.wood,2,0,"February 22, 2022",mvL0533AnpA42XB9,1645506000.0,Casual,36,The game is a scam. I waited 22 days for my robux and I never got it...the only reason I'm giving this a 2 star is because it was easy and a little fun to play.,0,Stack Smash
com.duckduckgo.mobile.android,5,6,"December 18, 2021",I4RWQk0YhZT61pb7,1639803600.0,Tools,56,"Truly, APPRECIATE everything DuckDuckGo is doing to make privacy available for EVERYONE ❣️ I'm a long time user of the browser, and now of the email feature (Love!!), as well as an avid reader of their newsletter. I am, genuinely, impressed by their humbleness and ongoing, continuous efforts. They CARE. They LISTEN. Thank You, DuckDuckGo ❤️",1,DuckDuckGo Privacy Browser
com.weedmaps.app.android,3,0,"June 19, 2018",aIi9ll21MKfdvhF1,1529380800.0,Medical,25,"Based on a preconceived idea I think I can get affection with this app, whether or not it's real love is a matter of mood",0,"Weedmaps: Marijuana, Cannabis, CBD & Weed Delivery"
com.vectorunit.cobalt.googleplay,2,3,"June 16, 2021",0veLvIEAqZeVtkp9,1623816000.0,Racing,39,Why did u make this an online game!! 😞😞...It was good if it wasn't like this. I liked beach buggy racing but this discouraged me🙍. Just remove that... Otherwise I have no other compliant with this game. Thanks 🙏,0,Beach Buggy Racing 2
com.zloong.eu.dr.gp,4,0,"June 10, 2020",ivMyLmiDQfwlRVBE,1591761600.0,Role Playing,105,"Every thing good about the game had been noted by others so 4/5 stars because, even as a story driven game i tbink we all expected a little more fight and grind to get xp and levels rather than walk 3 feet down the street talk to a guy and instantly level up, i got to level 50 in a few hours and was only in hand full of fights which grant no noticable reward. Also clubs are broken, impossible to join even if there is only 1 or 2 members and i refuse to pay real cash to create my own. Fix for 5",0,Dragon Raja
com.tinder.tinderlite,1,6,"July 16, 2021",3EjE3Gfb317AX3aZ,1626408000.0,Lifestyle,23,Does not work. Couldn't even set up an account. Froze when trying to enter Birthday. So long tinder. A relic of the 2010s.,0,Tinder Lite
com.microsoft.office.officehubrow,2,0,"November 18, 2021",MtpiMrGS1CMnCNcl,1637211600.0,Productivity,85,I could not open any documents. It kept saying it needed me to update my storage permissions and storage was already on. When I looked again and clicked in Permissions for Files and Media it had another level added I had not seen before. 'Allow management of all files' I selected that and now I can open documents in word or excel again. Thank goodness. However not sure I like this level of access when you read what it can do. Not happy with that.,1,Microsoft Office: Edit & Share
com.skillshare.Skillshare,5,0,"May 11, 2020",5AiSbYLEldaPHknf,1589169600.0,Education,24,The Skillshare app is the best. I love being able to just open the lessons on my phone so I can follow along anywhere.,0,Skillshare - Creative Classes
com.autumn.skullgirls,1,2,"January 10, 2022",YltGm20CqQjmTRWz,1641790800.0,Action,35,"I would give 0 stars if it was possible, Too pay to win, not even free to play friendly a little bit, Cant you ATLEAST lower the story mode difficulty, not everyone has diamond fighters.",0,Skullgirls: Fighting RPG
com.duckduckgo.mobile.android,3,0,"July 23, 2020",M0NM2EDIGqdQrOwO,1595476800.0,Tools,39,"Well it is really good on privacy, but it would be better if the playback on sites other than YouTube would stop glitching and causing the entire frame to glitch. So far I've only experienced this issue on mobile.",1,DuckDuckGo Privacy Browser
com.sunlightmobile.love4youchat,1,2,"February 26, 2020",rsHrMBVWLoVcfT4F,1582693200.0,Dating,37,"All fake, you either chat to bots, or people wanting to scam you trying to get your personal info. And a few that want you to visit their web-cam. Nice try, i almost fell for it 🤣😂🤣",1,Be naughty - dating app
com.Project100Pi.themusicplayer,5,4,"July 28, 2020",DibGycISQfvogjGS,1595908800.0,Music & Audio,29,"This is what every mp3 downloader (or pirate) needs. This functions identical to the Muzio player, and I'm starting to think they were both made by the same person.",0,"Pi Music Player - MP3 Player, YouTube Music"
com.marriott.mrt,1,4,"January 4, 2020",SY4OnTlGSMEbkgAx,1578114000.0,Travel & Local,74,"Typing in your login details doesn't work. Activating an online account does not allow you to select a country to activate - why do I even need to ""activate"" it. Also whoever set up your website uses too many cookies and trackers which I block. When you try to redeem points in the online shop outside the US you go around in circles signing in and selecting country which signs you out again. Thanks.",1,Marriott Bonvoy
com.zynga.wonka,3,3,"February 14, 2021",XdLp1qg6CqwSGh5i,1613278800.0,Casino,25,"Fun to play, but over shares on Facebook. I don't want to let everyone know exactly when I'm playing a slot game throughout my day.",1,Willy Wonka Vegas Casino Slots
com.newhealthfitnesstoolsapps.body.temperature.logger.thermometer.fever.tracker.test.checker.diary.info.history,5,0,"October 4, 2021",7D2dQJGqXSxqorAf,1633320000.0,Medical,26,This body temperature fingerprint scanner app is really good and interesting. It works very well. Now it is really easy to check fever through this app,0,Instant Body Temperature Checker : Fever Tracker
com.weawow,1,3,"November 28, 2019",fEQRJzsGjQpxwHww,1574917200.0,Weather,72,"Thought this was a really good app, UNTIL the latest update. Location data was NEVER REQUIRED until now. I don't turn on location for anyone, my location is NO ONE'S BUSINESS. I really DO NOT CARE WHAT HAS CHANGED, I understand this is your app but it is on my machines and that I can control. Here's a weather related suggestion, take this app and put it where the sun don't shine.",1,Weather & Widget - Weawow
com.cricut.designspace,2,4,"August 6, 2019",3nTkBGIvbQ4IhctW,1565064000.0,Lifestyle,36,"I cannot get 5 minutes into a project before it force shuts down. The app does not work very well for me at all. If you have a chromebook, do not waste your time with this.",0,Cricut Design Space
com.tencent.mm,3,1,"October 29, 2021",AnJG1nUQX0L3dXTL,1635480000.0,Communication,81,"Wechat is a Extremely bloated ware, heavy resources and battery consuming. The company is a very bad unethical one to do such design. It store up all kind of data and thumbnail photo of whatever you read in many GByte, creating tens to hundreds thousands folders and files everywhere to slow down phone. Loging back is notorious impossible once you get log out for whatever reason like factory reset. But this is only monopoly messenger to contact China and get information.",1,WeChat
com.panda.gamepad,5,10,"March 13, 2019",qfmAKTqhg7v9PR68,1552449600.0,Tools,52,"The App worked as described. Ps4 controller is suppprted which is nice, but the share and option buttons won't map. The app worked on its first bootup on my rooted phone without the need of a pc. I gave it -Star for the data collecting permissions thats required to run the app.",1,Panda Gamepad Pro (BETA)
com.fitbit.FitbitMobile,5,0,"December 21, 2021",6FQI9RsmWIuCjpMM,1640062800.0,Health & Fitness,24,"Just love it, It's easy to use for anybody. Just wish there was more clocks to choose from. But over all I love it",0,Fitbit
net.teuida.teuida,5,0,"October 23, 2021",qzYYtg8is6Mf7G2f,1634961600.0,Education,34,This app is awsome . this helped me improve my korean a lot . thank you . I recommend this app .(sorry for my bad english . english is not my native language ),0,Teuida: Learn & Speak Korean
com.millionvictories.games.millionlords,5,0,"July 11, 2020",QylNJiAQoldfUk1z,1594440000.0,Strategy,23,"The game is very fun, but I wish there was a way to teleport to your allies. Or send mail to other lords.",0,Million Lords
com.gotv.nflgamecenter.us.lite,4,0,"December 3, 2021",yHYdO8ufknPME7Ie,1638507600.0,Sports,24,"It's good, would rather have the scores on the front page on Sunday and wish the scores were in real time instead of delayed",0,NFL
com.mseven.barolo,1,1,"June 13, 2017",o9mOPELysDfcHnTw,1497326400.0,Productivity,48,"Disliked it before and dislike it more now. Ultimately, there is no security in a cloud. And I already paid for version 4, why should I pay more for a new version that is worse?! To make matters worse, support is non-existent. Don't even know why I bothered.",1,mSecure - Password Manager
com.lego.common.legolife,1,151,"June 16, 2020",C0ACFmLC9n34YRL9,1592280000.0,Social,93,"My original review had 5 stars. but since the update, I've changed it to 1. I don't like how I have to enter in my credit card information In order to post stuff. If I just had to verify with my email, that would be perfect fine. But my credit card information? Really? It's not like I'm buying stuff!I don't even think I'll be able to get my old account I've had since the lego galleries were still here! That's 3+ years! I've had my account since around 5 years ago! Very frustrating.",1,LEGO® Life: kid-safe community
com.babbel.mobile.android.en,4,1,"June 10, 2020",E9A3gdA8yAmogfn8,1591761600.0,Education,93,"Babbell is a good app to start learning a language. For me it's Russian. The only reason I also use Pimsleur in addition to Babbel is that with the Cyrillic alphabet it can be very confusing for someone taking the course when you know what the word is but can't get the spelling just right and having to go back and try again over and over. I'm trying to learn to speak and read it, so I found this frustrating and it halted my progress. It's a great app tho so I recommend!",0,Babbel - Learn Languages
